,Unnamed: 0,id,bedroom,bathroom,building_area,land_area,price,latitude,longitude,log_price
1537,17010,981455,4,3,288,288,6750000000,-7.2938439,112.7897036,22.632808341978997
1538,17014,238519,4,4,288,300,6000000000,-7.2737986,112.653814,22.515025306341133
1541,17059,411113,4,4,290,126,2650000000,-7.2626704,112.785636,21.6978254773219
1542,17064,732701,3,2,290,162,2600000000,-7.32042379999999,112.7916871,21.678777282358464
1543,17124,364849,4,3,293,276,6700000000,-7.2963673,112.6784491,22.625373363492585
1544,17125,98276,5,3,294,250,5000000000,-7.3288889,112.723611,22.33270374958051
1545,17128,198380,4,2,294,294,2200000000,-7.2332488,112.7353785,21.511723197765225
1546,17156,247590,4,3,295,315,5000000000,-7.2847716,112.6488532,22.33270374958051
1547,17165,645270,6,2,297,200,3800000000,-7.3109871,112.7647571,22.05826690394191
1550,17218,681829,6,2,300,254,4500000000,-7.2682933,112.7239904,22.227343233944907
1551,17224,556129,4,2,300,200,2300000000,-7.2496589,112.7813548,21.556174960316298
1552,17239,997496,4,5,300,220,4500000000,-7.2625357,112.7931345,22.227343233944907
1554,17268,120567,4,3,300,300,4450000000,-7.28338979999999,112.788207,22.216169933349278
1555,17282,39337,5,5,300,240,4799000000,-7.2819664,112.806604,22.291673400030895
1557,17397,648704,5,4,300,283,4900000000,-7.2584298,112.6645602,22.312501042267073
1558,17417,623818,5,2,300,200,1900000000,-7.3049926,112.7406528,21.365119723645122
1559,17423,854018,4,1,300,423,4500000000,-7.2408777,112.7332077,22.227343233944907
1560,17440,878393,9,4,300,250,1800000000,-7.2481375,112.7687976,21.311052502404085
1561,17463,745957,2,1,300,278,7000000000,-7.2667325,112.7977396,22.66917598614458
1562,17529,973213,6,4,300,210,4500000000,-7.3030244,112.7772311,22.227343233944907
1563,17534,918755,3,2,300,400,5300000000,-7.2576156,112.647852,22.390972657693165
1566,17623,383866,3,1,300,420,3780000000,-7.2331725,112.7330605,22.052989846842458
1569,17699,909983,4,3,300,300,3600000000,-7.26471259999999,112.6407229,22.004199682686252
1570,17732,438867,4,4,300,240,4800000000,-7.2772555,112.8090616,22.291881755068587
1571,17742,392550,5,4,300,240,3600000000,-7.2766923,112.7012751,22.004199682686252
1573,17772,357932,3,3,300,300,5000000000,-7.2790595,112.7764517,22.33270374958051
1574,17778,63843,4,4,300,200,5800000000,-7.2809745,112.8071132,22.4811237546712
1575,17788,319810,4,4,300,135,3450000000,-7.2608606,112.7937669,21.961640068279532
1577,17809,647503,4,2,300,170,2000000000,-7.2393068,112.7725938,21.416413018006356
1578,17865,248602,4,3,300,240,4000000000,-7.2734838,112.7846548,22.109560198316302
1579,17882,747135,4,4,300,180,4400000000,-7.2695326,112.806833,22.204870378097898
1580,17884,500632,5,2,300,313,5750000000,-7.3178143,112.74171,22.47246569192958
1581,17891,829837,4,3,300,250,5250000000,-7.3017865,112.7865417,22.381493913740417
1582,17920,25269,4,3,300,246,6300000000,-7.3089423,112.6985684,22.56381547050263
1584,18034,909847,4,3,300,190,5300000000,-7.2778861,112.8007454,22.390972657693165
1585,18062,286037,6,4,300,345,7000000000,-7.2989514,112.6807591,22.66917598614458
1586,18064,240078,5,3,300,223,4000000000,-7.2988488,112.6591812,22.109560198316302
1587,18093,359761,8,3,300,320,3500000000,-7.251294,112.7585984,21.97602880572749
1588,18107,763171,5,4,300,200,3200000000,-7.2811326,112.7143555,21.886416647064593
1589,18115,471599,3,3,300,200,3500000000,-7.2851053,112.6476286,21.97602880572749
1591,18239,358906,4,3,300,295,6500000000,-7.32302049999999,112.6730225,22.595068014001846
1592,18247,206219,4,4,300,210,4700000000,-7.2859007,112.6522402,22.270828345875188
1593,18248,593667,5,1,300,165,2500000000,-7.27316449999999,112.8079686,21.639556569220566
1594,18290,906323,5,2,306,153,2100000000,-7.2303095,112.7262839,21.465203182151978
1595,18293,922539,4,3,306,322,4400000000,-7.2841346,112.6953806,22.204870378097898
1597,18305,955984,4,4,309,210,4000000000,-7.3221775,112.7951391,22.109560198316302
1598,18313,784455,4,4,310,285,2650000000,-7.286832,112.7555863,21.6978254773219
1600,18336,81058,3,4,312,384,4500000000,-7.2886774,112.6457579,22.227343233944907
1601,18463,115289,3,4,320,200,3500000000,-7.3369239,112.7868495,21.97602880572749
1602,18478,771701,4,3,320,180,3450000000,-7.31046229999999,112.7885906,21.961640068279532
1603,18499,216966,4,3,320,261,5500000000,-7.31815809999999,112.7457197,22.428013929366653
1607,18544,181965,4,5,325,264,4900000000,-7.2614307,112.7385462,22.312501042267073
1608,18546,807886,3,2,325,288,7000000000,-7.254186,112.7477365,22.66917598614458
1610,18556,687603,6,6,325,264,4900000000,-7.26236829999999,112.7384431,22.312501042267073
1611,18611,629930,3,3,325,216,3200000000,-7.2640788,112.686184,21.886416647064593
1612,18618,376787,3,4,326,383,6900000000,-7.3183184,112.6968936,22.65478724869455
1613,18620,343058,5,3,326,496,5500000000,-7.2607785,112.7225251,22.428013929366653
1614,18648,260784,7,3,330,180,2600000000,-7.3011607,112.7807646,21.678777282358464
1615,18683,737110,7,3,330,330,1750000000,-7.2424075,112.7644679,21.28288162545326
1616,18692,180470,4,3,330,304,5000000000,-7.331519,112.7785135,22.33270374958051
1617,18693,618588,6,4,330,243,4500000000,-7.3039706,112.7077881,22.227343233944907
1618,18700,404029,3,3,330,330,4500000000,-7.2855917,112.7525065,22.227343233944907
1620,18737,644056,4,3,336,168,2500000000,-7.29829239999999,112.7729366,21.639556569220566
1621,18772,872469,4,3,340,240,3400000000,-7.2859471,112.7379554,21.947041268862645
1623,18796,985555,4,2,344,430,2700000000,-7.2819603,112.7733252,21.716517610327063
1625,18802,517915,5,4,345,312,5000000000,-7.2778719,112.8108913,22.33270374958051
1626,18811,493527,5,4,345,32,6000000000,-7.2773814,112.8118028,22.515025306341133
1627,18857,158919,5,3,350,380,5000000000,-7.2662367,112.77685,22.33270374958051
1628,18860,490573,5,3,350,128,2700000000,-7.33408829999999,112.7854206,21.716517610327063
1629,18889,505104,4,3,350,200,4250000000,-7.2517246,112.785772,22.17018482011803
1630,18907,836225,5,4,350,355,4750000000,-7.2892565,112.7169757,22.281410455203485
1631,18909,26321,3,3,350,414,3500000000,-7.2462176,112.7603974,21.97602880572749
1634,18937,440869,4,4,350,400,3000000000,-7.32517329999999,112.7360686,21.821878125947855
1635,18943,693415,3,3,350,175,2000000000,-7.2756672,112.7100495,21.416413018006356
1637,19046,476359,6,4,350,450,7000000000,-7.295471,112.7192456,22.66917598614458
1638,19149,129820,3,3,350,400,3000000000,-7.24104799999999,112.72139,21.821878125947855
1640,19169,970707,4,3,350,180,4150000000,-7.2967742,112.6530627,22.146374171429983
1641,19188,154093,2,2,350,300,4500000000,-7.3106779,112.7257272,22.227343233944907
1642,19242,213837,4,3,350,210,3600000000,-7.282948,112.6555692,22.004199682686252
1645,19321,283769,3,2,350,375,6000000000,-7.273453,112.7705619,22.515025306341133
1648,19386,342253,5,3,355,200,2800000000,-7.265272,112.7951821,21.75288525448471
1649,19446,737578,5,3,360,180,3500000000,-7.2676526,112.6954677,21.97602880572749
1651,19574,449624,4,4,360,237,4800000000,-7.3139055,112.7553611,22.291881755068587
1655,19703,329252,4,5,367,240,5700000000,-7.2616922,112.7510766,22.463732011962353
1656,19707,271044,8,3,369,384,3900000000,-7.3419574,112.7314469,22.08424239033842
1657,19728,289262,3,3,370,220,2500000000,-7.250727,112.7826123,21.639556569220566
1658,19749,562509,4,2,370,325,3000000000,-7.3259497,112.7923916,21.821878125947855
1659,19753,803921,4,4,370,165,3200000000,-7.3386662,112.7177972,21.886416647064593
1662,19828,539206,8,3,378,118,2800000000,-7.241359,112.7424603,21.75288525448471
1663,19842,825507,5,4,380,230,2600000000,-7.2863632,112.7564331,21.678777282358464
1664,19843,119140,5,3,380,280,5200000000,-7.2757913,112.6449974,22.3719244627261
1665,19854,294967,5,3,380,280,5200000000,-7.2933047,112.6530833,22.3719244627261
1666,19858,649240,8,3,380,390,6500000000,-7.2700475,112.7385904,22.595068014001846
1667,19876,283326,4,3,380,375,5000000000,-7.28449489999999,112.7004779,22.33270374958051
1668,19901,77371,4,2,380,240,4000000000,-7.2858461,112.7686761,22.109560198316302
1669,19912,578936,5,3,380,280,5200000000,-7.2926953,112.6511931,22.3719244627261
1670,19928,672668,4,3,382,264,6224000000,-7.2869177,112.6494684,22.551678623983168
1674,20010,979740,3,1,392,500,4000000000,-7.2419267,112.7310788,22.109560198316302
1676,20056,446779,4,5,400,253,6500000000,-7.2606269,112.7945912,22.595068014001846
1679,20110,855105,6,4,400,340,6500000000,-7.2917573,112.7312586,22.595068014001846
1680,20126,551941,4,3,400,240,6900000000,-7.31507409999999,112.6708178,22.65478724869455
1681,20141,531586,7,5,400,350,5470000000,-7.3109226,112.7591872,22.422544453563116
1686,20297,223249,5,5,400,210,3000000000,-7.29155709999999,112.6545653,21.821878125947855
1687,20389,533484,4,3,400,240,3250000000,-7.297524,112.7204166,21.90192083359575
1690,20485,827153,4,2,400,453,3000000000,-7.2590164,112.7166973,21.821878125947855
1692,20521,524423,3,2,400,390,6950000000,-7.29778599999999,112.695149,22.662007496666995
1693,20551,314800,7,3,400,540,3500000000,-7.2514368,112.7769352,21.97602880572749
1694,20574,631641,6,2,400,400,4000000000,-7.2539122,112.7321459,22.109560198316302
1698,20697,685811,4,5,420,300,5700000000,-7.288648,112.638701,22.463732011962353
1699,20705,592428,6,4,420,375,7000000000,-7.2683738,112.77387,22.66917598614458
1703,20763,330666,5,3,426,353,4500000000,-7.2411161,112.774473,22.227343233944907
1706,20794,310550,4,4,430,260,5600000000,-7.2873827,112.7680033,22.446032434866087
1709,20834,397945,4,4,445,320,7200000000,-7.2737534,112.783997,22.69734686310731
1711,20869,82450,4,3,450,150,6500000000,-7.249422,112.761829,22.595068014001846
1713,20893,270618,4,3,450,360,7000000000,-7.3011105,112.779819,22.66917598614458
1714,20966,118541,5,5,450,400,6500000000,-7.3363391,112.7870383,22.595068014001846
1715,20991,429183,5,3,450,355,4500000000,-7.287249,112.7169127,22.227343233944907
1717,21043,608893,5,2,450,650,6000000000,-7.3098131,112.7291268,22.515025306341133
1719,21071,572554,4,4,450,400,6500000000,-7.2891237,112.629345,22.595068014001846
1720,21099,595480,4,4,450,349,3980000000,-7.2410328,112.7942218,22.104547656494013
1721,21154,768153,4,3,450,352,5950000000,-7.2740716,112.6537153,22.506657056672015
1722,21168,263315,4,3,450,375,7000000000,-7.2861225,112.7759865,22.66917598614458
1725,21257,457827,5,5,459,189,3800000000,-7.2869997,112.6558087,22.05826690394191
1727,21267,353933,3,2,460,312,4150000000,-7.30794819999999,112.7276972,22.146374171429983
1729,21318,442774,7,4,470,300,6500000000,-7.33314699999999,112.7206347,22.595068014001846
1730,21319,350729,9,4,471,450,5500000000,-7.3086393,112.74669,22.428013929366653
1731,21329,799498,5,3,475,322,6999000000,-7.2733573,112.7691898,22.66903311879669
1734,21498,728776,5,4,500,315,3250000000,-7.2225229,112.735091,21.90192083359575
1737,21521,201885,7,3,500,355,5000000000,-7.3186662,112.7969571,22.33270374958051
1742,21578,700616,9,5,500,300,1700000000,-7.33343929999999,112.7838029,21.253894088596816
1744,21610,579061,6,3,500,355,4500000000,-7.3088454,112.7970133,22.227343233944907
1746,21627,427121,3,2,500,405,3250000000,-7.2652037,112.7332688,21.90192083359575
1748,21664,730206,7,3,500,330,2800000000,-7.242923,112.7630585,21.75288525448471
1749,21700,837718,6,2,500,440,6600000000,-7.2737985,112.7509346,22.610335486130307
1750,21723,98774,4,5,500,300,6300000000,-7.3336393,112.7226467,22.56381547050263
1754,21781,388727,2,3,500,360,7000000000,-7.331014,112.7184829,22.66917598614458
1756,21819,868992,4,3,500,300,5500000000,-7.3081721,112.7255467,22.428013929366653
1758,21859,725560,4,4,500,312,5300000000,-7.3391553,112.7469871,22.390972657693165
1760,21867,523899,9,5,500,495,7000000000,-7.278545,112.7749449,22.66917598614458
1761,21967,52031,4,2,510,340,6500000000,-7.2466855,112.7805335,22.595068014001846
1764,22007,563935,5,3,525,323,3500000000,-7.3289189,112.744305,21.97602880572749
1765,22010,810061,5,3,525,323,3500000000,-7.3224574,112.7511869,21.97602880572749
1767,22062,604970,5,3,540,336,3350000000,-7.2682013,112.796895,21.932226183081895
1770,22090,122446,5,3,550,330,5000000000,-7.3243388,112.7511694,22.33270374958051
1771,22105,161911,4,4,550,450,4750000000,-7.3348881,112.7759539,22.281410455203485
1772,22166,121307,5,2,550,310,5000000000,-7.2645775,112.6913499,22.33270374958051
1775,22230,856250,7,7,550,236,5000000000,-7.3039463,112.7809916,22.33270374958051
1776,22236,320995,6,6,550,236,4700000000,-7.2951867,112.7820637,22.270828345875188
1777,22261,178656,5,4,550,325,3900000000,-7.2640237,112.6856329,22.08424239033842
1778,22266,825483,5,3,550,375,5000000000,-7.2636465,112.6887007,22.33270374958051
1779,22326,294412,5,3,555,555,6000000000,-7.2506447,112.7298728,22.515025306341133
1781,22362,736299,4,3,570,420,4500000000,-7.3224575,112.7485099,22.227343233944907
1782,22373,735791,5,3,578,976,3500000000,-7.32709869999999,112.7377742,21.97602880572749
1786,22454,670117,4,3,600,200,1500000000,-7.2953947,112.7588012,21.12873094572124
1799,22652,851302,6,5,600,382,4500000000,-7.3254901,112.6700638,22.227343233944907
1806,22744,308864,6,2,650,375,3600000000,-7.252367,112.781024,22.004199682686252
1813,22903,17885,8,8,700,350,6000000000,-7.2967657,112.7460798,22.515025306341133
1833,23339,69923,8,2,900,500,5500000000,-7.2793181,112.6766356,22.428013929366653
1838,3259,7624,2,1,100,180,1900000000,-7.2954966,112.6467752,21.365119723645122
1839,3325,7142,3,3,100,67,1200000000,-7.31818139999999,112.7810804,20.905587394573697
1840,13596,8619,5,4,200,120,2100000000,-7.26539479999999,112.7971331,21.465203182151978
